season,week,celebrity_name,ballroom_partner,partner_total_seasons,partner_avg_placement,partner_final_rate,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,age_group,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,week_total_judge,season_total_weeks,weekly_contestant_count,weekly_sum_judge,weekly_mean_judge,weekly_std_judge,judge_pct,judge_share,judge_zscore,rank_pct,popularity_deviation,judge_rank_interaction,judge_popularity_interaction,rank_popularity_interaction,cumulative_weeks,relative_cumulative_weeks,week_total_judge_change,week_total_judge_trend,survival_advantage,weekly_judge_rank,weekly_judge_rank_pct,weekly_judge_share_rank,weekly_judge_share_rank_pct,composite_attractiveness
29,5,Monica Aldama,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,TV Personality,Alabama,United States,48,45-54,Eliminated Week 7,10,,,,,,,,,,,,,,,,,9.0,9.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,11,12,287.0,23.916666666666668,3.028901190901154,0.896551724137931,0.0905923344947735,0.6878181895109963,0.8333333333333334,-0.0632183908045976,0.7471264367816093,-0.0566785572730875,-0.0526819923371647,5,0.4545454545454545,2.0,25.0,0.0,3,0.25,3,0.25,0.8153826555276767
29,6,Monica Aldama,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,TV Personality,Alabama,United States,48,45-54,Eliminated Week 7,10,,,,,,,,,,,,,,,,,,,,,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,27.0,11,11,268.0,24.363636363636363,2.975658826973525,1.0,0.1007462686567164,0.8859764474561831,1.0,0.0,1.0,0.0,0.0,6,0.5454545454545454,1.0,26.5,0.0,1,0.0909090909090909,1,0.0909090909090909,0.866201473111144
29,7,Monica Aldama,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,TV Personality,Alabama,United States,48,45-54,Eliminated Week 7,10,,,,,,,,,,,,,,,,,,,,,,,,,7.0,8.0,7.0,,,,,,,,,,,,,,,,,,22.0,11,10,260.0,26.0,2.10818510677892,0.7333333333333333,0.0846153846153846,-1.8973665961010275,0.0999999999999999,-0.6333333333333333,0.0733333333333333,-0.4644444444444444,-0.0633333333333333,7,0.6363636363636364,-5.0,24.5,0.0,10,1.0,10,1.0,0.5615763917918228
29,1,Nelly,Daniella Karagach,5,4.6,0.6,Singer/Rapper,Texas,United States,45,45-54,3rd Place,3,5.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,11,15,260.0,17.333333333333332,3.1091263510296048,0.7619047619047619,0.0615384615384615,-0.4288450139351176,0.2666666666666667,-0.4952380952380951,0.2031746031746032,-0.3773242630385486,-0.132063492063492,1,0.0909090909090909,0.0,16.0,0.0,12,0.8,12,0.8,0.7006685598212518
29,2,Nelly,Daniella Karagach,5,4.6,0.6,Singer/Rapper,Texas,United States,45,45-54,3rd Place,3,,,,,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,11,15,273.0,18.2,2.1447610589527217,0.8181818181818182,0.0659340659340659,-0.093250480824031,0.6666666666666667,-0.1515151515151515,0.5454545454545455,-0.1239669421487603,-0.101010101010101,2,0.1818181818181818,2.0,17.0,0.0,6,0.4,6,0.4,0.8152622236568041
29,3,Nelly,Daniella Karagach,5,4.6,0.6,Singer/Rapper,Texas,United States,45,45-54,3rd Place,3,,,,,,,,,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,11,14,281.0,20.071428571428573,3.4298303549499733,0.75,0.0640569395017793,-0.603944906032761,0.2857142857142857,-0.4642857142857143,0.2142857142857142,-0.3482142857142857,-0.1326530612244898,3,0.2727272727272727,0.0,18.0,0.0,11,0.7857142857142857,11,0.7857142857142857,0.6759960876278788
29,4,Nelly,Daniella Karagach,5,4.6,0.6,Singer/Rapper,Texas,United States,45,45-54,3rd Place,3,,,,,,,,,,,,,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,11,13,301.0,23.153846153846157,2.075498086651084,0.75,0.0697674418604651,-1.0377490433255412,0.3076923076923077,-0.4423076923076923,0.2307692307692307,-0.3317307692307692,-0.136094674556213,4,0.3636363636363636,3.0,19.5,0.0,10,0.7692307692307693,10,0.7692307692307693,0.6085380558900799
29,5,Nelly,Daniella Karagach,5,4.6,0.6,Singer/Rapper,Texas,United States,45,45-54,3rd Place,3,,,,,,,,,,,,,,,,,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,11,12,287.0,23.916666666666668,3.028901190901154,0.8275862068965517,0.0836236933797909,0.0275127275804394,0.6666666666666667,-0.1609195402298849,0.5517241379310346,-0.1331747919143875,-0.10727969348659,5,0.4545454545454545,3.0,22.5,0.0,5,0.4166666666666667,5,0.4166666666666667,0.7012996690050879
29,6,Nelly,Daniella Karagach,5,4.6,0.6,Singer/Rapper,Texas,United States,45,45-54,3rd Place,3,,,,,,,,,,,,,,,,,,,,,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,24.0,11,11,268.0,24.363636363636363,2.975658826973525,0.8888888888888888,0.0895522388059701,-0.1222036479249906,0.4545454545454546,-0.4343434343434342,0.404040404040404,-0.3860830527497193,-0.1974288337924701,6,0.5454545454545454,0.0,24.0,0.0,7,0.6363636363636364,7,0.6363636363636364,0.6550998224468054
29,7,Nelly,Daniella Karagach,5,4.6,0.6,Singer/Rapper,Texas,United States,45,45-54,3rd Place,3,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,27.0,11,10,260.0,26.0,2.10818510677892,0.9,0.1038461538461538,0.4743416490252569,0.9,0.0,0.81,0.0,0.0,7,0.6363636363636364,3.0,25.5,0.0,2,0.2,2,0.2,0.82365647629921
29,8,Nelly,Daniella Karagach,5,4.6,0.6,Singer/Rapper,Texas,United States,45,45-54,3rd Place,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,8.0,,,,,,,,,,,,,,24.0,11,8,221.9996,27.74995,1.982055212579681,0.8,0.108108302897843,-1.8919503231796304,0.125,-0.675,0.1,-0.54,-0.084375,8,0.7272727272727273,-3.0,25.5,0.0,8,1.0,8,1.0,0.36220564008316225
29,9,Nelly,Daniella Karagach,5,4.6,0.6,Singer/Rapper,Texas,United States,45,45-54,3rd Place,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,8.0,,,,,,,,,,24.0,11,7,192.9992,27.571314285714287,2.507149778419425,0.8,0.1243528470584334,-1.424451908080952,0.1428571428571429,-0.6571428571428571,0.1142857142857143,-0.5257142857142857,-0.0938775510204081,9,0.8181818181818182,0.0,24.0,0.0,7,1.0,7,1.0,0.2111767896549015
29,10,Nelly,Daniella Karagach,5,4.6,0.6,Singer/Rapper,Texas,United States,45,45-54,3rd Place,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,9.0,9.5,,,,,,28.0,11,6,174.0,29.0,0.8366600265340755,0.9333333333333332,0.160919540229885,-1.1952286093343938,0.1666666666666666,-0.7666666666666667,0.1555555555555555,-0.7155555555555556,-0.1277777777777777,10,0.9090909090909092,4.0,26.0,0.0,6,1.0,6,1.0,0.14394938314738404
29,11,Nelly,Daniella Karagach,5,4.6,0.6,Singer/Rapper,Texas,United States,45,45-54,3rd Place,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,9.5,9.5,,28.5,11,4,118.5,29.625,0.75,0.95,0.240506329113924,-1.5,0.25,-0.7,0.2375,-0.6649999999999999,-0.175,11,1.0,0.5,28.25,0.0,4,1.0,4,1.0,0.3936999256304178
29,1,Nev Schulman,Jenna Johnson,9,6.444444444444445,0.4444444444444444,Producer,New York,United States,35,35-44,2nd Place,2,7.0,7.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,11,15,260.0,17.333333333333332,3.1091263510296048,0.9523809523809524,0.0769230769230769,0.8576900278702363,0.8666666666666667,-0.0857142857142856,0.8253968253968254,-0.0816326530612244,-0.0742857142857142,1,0.0909090909090909,0.0,20.0,0.0,3,0.2,3,0.2,0.875137985145098
29,2,Nev Schulman,Jenna Johnson,9,6.444444444444445,0.4444444444444444,Producer,New York,United States,35,35-44,2nd Place,2,,,,,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,11,15,273.0,18.2,2.1447610589527217,0.9545454545454546,0.0769230769230769,1.3055067315364397,0.9333333333333332,-0.0212121212121212,0.890909090909091,-0.0202479338842975,-0.0197979797979798,2,0.1818181818181818,1.0,20.5,0.0,2,0.1333333333333333,2,0.1333333333333333,0.8979757508375767
29,3,Nev Schulman,Jenna Johnson,9,6.444444444444445,0.4444444444444444,Producer,New York,United States,35,35-44,2nd Place,2,,,,,,,,,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,11,14,281.0,20.071428571428573,3.4298303549499733,1.0,0.0854092526690391,1.1454127528207525,1.0,0.0,1.0,0.0,0.0,3,0.2727272727272727,3.0,22.5,0.0,1,0.0714285714285714,1,0.0714285714285714,0.9027693292667621
29,4,Nev Schulman,Jenna Johnson,9,6.444444444444445,0.4444444444444444,Producer,New York,United States,35,35-44,2nd Place,2,,,,,,,,,,,,,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,11,13,301.0,23.153846153846157,2.075498086651084,0.8571428571428571,0.0797342192691029,0.4076871241636058,0.8461538461538461,-0.0109890109890109,0.7252747252747253,-0.0094191522762951,-0.0092983939137784,4,0.3636363636363636,0.0,24.0,0.0,3,0.2307692307692307,3,0.2307692307692307,0.841027539093641
29,5,Nev Schulman,Jenna Johnson,9,6.444444444444445,0.4444444444444444,Producer,New York,United States,35,35-44,2nd Place,2,,,,,,,,,,,,,,,,,8.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,11,12,287.0,23.916666666666668,3.028901190901154,0.896551724137931,0.0905923344947735,0.6878181895109963,0.8333333333333334,-0.0632183908045976,0.7471264367816093,-0.0566785572730875,-0.0526819923371647,5,0.4545454545454545,2.0,25.0,0.0,3,0.25,3,0.25,0.8151017720164312
29,6,Nev Schulman,Jenna Johnson,9,6.444444444444445,0.4444444444444444,Producer,New York,United States,35,35-44,2nd Place,2,,,,,,,,,,,,,,,,,,,,,9.0,9.0,8.0,,,,,,,,,,,,,,,,,,,,,,26.0,11,11,268.0,24.363636363636363,2.975658826973525,0.9629629629629628,0.0970149253731343,0.5499164156624585,0.6363636363636364,-0.3265993265993265,0.6127946127946128,-0.3145030552437959,-0.2078359351086623,6,0.5454545454545454,0.0,26.0,0.0,5,0.4545454545454545,5,0.4545454545454545,0.6735288387344518
29,7,Nev Schulman,Jenna Johnson,9,6.444444444444445,0.4444444444444444,Producer,New York,United States,35,35-44,2nd Place,2,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,30.0,11,10,260.0,26.0,2.10818510677892,1.0,0.1153846153846153,1.8973665961010275,1.0,0.0,1.0,0.0,0.0,7,0.6363636363636364,4.0,28.0,0.0,1,0.1,1,0.1,0.8157284243277019
29,8,Nev Schulman,Jenna Johnson,9,6.444444444444445,0.4444444444444444,Producer,New York,United States,35,35-44,2nd Place,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,,,,,,,,,,,,,,30.0,11,8,221.9996,27.74995,1.982055212579681,1.0,0.1351353786223038,1.1352105560528358,1.0,0.0,1.0,0.0,0.0,8,0.7272727272727273,0.0,30.0,0.0,1,0.125,1,0.125,0.694193909823082
29,9,Nev Schulman,Jenna Johnson,9,6.444444444444445,0.4444444444444444,Producer,New York,United States,35,35-44,2nd Place,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6666,9.6666,9.6666,,,,,,,,,,28.9998,11,7,192.9992,27.571314285714287,2.507149778419425,0.96666,0.1502586539218815,0.56976480886047,0.7142857142857143,-0.2523742857142856,0.6904714285714285,-0.2439601270285713,-0.1802673469387754,9,0.8181818181818182,-1.0001999999999995,29.4999,0.0,3,0.4285714285714285,3,0.4285714285714285,0.3933046943022681
29,10,Nev Schulman,Jenna Johnson,9,6.444444444444445,0.4444444444444444,Producer,New York,United States,35,35-44,2nd Place,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,,,,,,30.0,11,6,174.0,29.0,0.8366600265340755,1.0,0.1724137931034483,1.1952286093343938,1.0,0.0,1.0,0.0,0.0,10,0.9090909090909092,1.0001999999999995,29.4999,0.0,1,0.1666666666666666,1,0.1666666666666666,0.4868500112681199
29,11,Nev Schulman,Jenna Johnson,9,6.444444444444445,0.4444444444444444,Producer,New York,United States,35,35-44,2nd Place,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,,30.0,11,4,118.5,29.625,0.75,1.0,0.2531645569620253,0.5,1.0,0.0,1.0,0.0,0.0,11,1.0,0.0,30.0,0.0,1,0.25,1,0.25,0.3537129818442074
29,1,Skai Jackson,Alan Bersten,9,6.111111111111111,0.2222222222222222,Actor/Actress,New York,United States,18,<25,Eliminated Week 10,5,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,11,15,260.0,17.333333333333332,3.1091263510296048,1.0,0.0807692307692307,1.1793237883215748,1.0,0.0,1.0,0.0,0.0,1,0.0909090909090909,0.0,21.0,0.0,1,0.0666666666666666,1,0.0666666666666666,0.9229023914312078
29,2,Skai Jackson,Alan Bersten,9,6.111111111111111,0.2222222222222222,Actor/Actress,New York,United States,18,<25,Eliminated Week 10,5,,,,,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,11,15,273.0,18.2,2.1447610589527217,0.6818181818181818,0.0549450549450549,-1.4920076931845017,0.1333333333333333,-0.5484848484848485,0.0909090909090908,-0.3739669421487603,-0.0731313131313131,2,0.1818181818181818,-6.0,18.0,0.0,14,0.9333333333333332,14,0.9333333333333332,0.6324318693274984
29,3,Skai Jackson,Alan Bersten,9,6.111111111111111,0.2222222222222222,Actor/Actress,New York,United States,18,<25,Eliminated Week 10,5,,,,,,,,,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,11,14,281.0,20.071428571428573,3.4298303549499733,0.75,0.0640569395017793,-0.603944906032761,0.2857142857142857,-0.4642857142857143,0.2142857142857142,-0.3482142857142857,-0.1326530612244898,3,0.2727272727272727,3.0,16.5,0.0,11,0.7857142857142857,11,0.7857142857142857,0.4810898886486633
29,4,Skai Jackson,Alan Bersten,9,6.111111111111111,0.2222222222222222,Actor/Actress,New York,United States,18,<25,Eliminated Week 10,5,,,,,,,,,,,,,10.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,11,13,301.0,23.153846153846157,2.075498086651084,1.0,0.0930232558139534,2.3349353474824683,1.0,0.0,1.0,0.0,0.0,4,0.3636363636363636,10.0,23.0,0.0,1,0.0769230769230769,1,0.0769230769230769,0.9065451741561029
29,5,Skai Jackson,Alan Bersten,9,6.111111111111111,0.2222222222222222,Actor/Actress,New York,United States,18,<25,Eliminated Week 10,5,,,,,,,,,,,,,,,,,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,11,12,287.0,23.916666666666668,3.028901190901154,0.8275862068965517,0.0836236933797909,0.0275127275804394,0.6666666666666667,-0.1609195402298849,0.5517241379310346,-0.1331747919143875,-0.10727969348659,5,0.4545454545454545,-4.0,26.0,0.0,5,0.4166666666666667,5,0.4166666666666667,0.7633328794238277
29,6,Skai Jackson,Alan Bersten,9,6.111111111111111,0.2222222222222222,Actor/Actress,New York,United States,18,<25,Eliminated Week 10,5,,,,,,,,,,,,,,,,,,,,,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,18.0,11,11,268.0,24.363636363636363,2.975658826973525,0.6666666666666666,0.0671641791044776,-2.1385638386873382,0.0909090909090909,-0.5757575757575757,0.0606060606060606,-0.3838383838383837,-0.0523415977961432,6,0.5454545454545454,-6.0,21.0,0.0,11,1.0,11,1.0,0.3729116409228945
29,7,Skai Jackson,Alan Bersten,9,6.111111111111111,0.2222222222222222,Actor/Actress,New York,United States,18,<25,Eliminated Week 10,5,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,27.0,11,10,260.0,26.0,2.10818510677892,0.9,0.1038461538461538,0.4743416490252569,0.9,0.0,0.81,0.0,0.0,7,0.6363636363636364,9.0,22.5,0.0,2,0.2,2,0.2,0.8189182202607561
29,8,Skai Jackson,Alan Bersten,9,6.111111111111111,0.2222222222222222,Actor/Actress,New York,United States,18,<25,Eliminated Week 10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6666,9.6666,8.6666,,,,,,,,,,,,,,26.9998,11,8,221.9996,27.74995,1.982055212579681,0.8999933333333333,0.1216209398575493,-0.378470788926038,0.25,-0.6499933333333333,0.2249983333333333,-0.5849896667111111,-0.1624983333333333,8,0.7272727272727273,-0.0001999999999995,26.9999,0.0,7,0.875,7,0.875,0.1481844027495529
29,9,Skai Jackson,Alan Bersten,9,6.111111111111111,0.2222222222222222,Actor/Actress,New York,United States,18,<25,Eliminated Week 10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6666,9.6666,9.6666,,,,,,,,,,28.9998,11,7,192.9992,27.571314285714287,2.507149778419425,0.96666,0.1502586539218815,0.56976480886047,0.7142857142857143,-0.2523742857142856,0.6904714285714285,-0.2439601270285713,-0.1802673469387754,9,0.8181818181818182,2.0,27.9998,0.0,3,0.4285714285714285,3,0.4285714285714285,0.662207483705437
29,10,Skai Jackson,Alan Bersten,9,6.111111111111111,0.2222222222222222,Actor/Actress,New York,United States,18,<25,Eliminated Week 10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,9.5,9.5,,,,,,28.5,11,6,174.0,29.0,0.8366600265340755,0.95,0.1637931034482758,-0.5976143046671969,0.5,-0.4499999999999999,0.475,-0.4274999999999999,-0.2249999999999999,10,0.9090909090909092,-0.4998000000000004,28.7499,0.0,4,0.6666666666666666,4,0.6666666666666666,0.2861169206543718
29,1,Veron Davis,Peta Murgatroyd,15,7.4,0.1333333333333333,Athlete,Washington D.C.,United States,36,35-44,Eliminated Week 6,11,5.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,11,15,260.0,17.333333333333332,3.1091263510296048,0.8095238095238095,0.0653846153846153,-0.1072112534837791,0.3333333333333333,-0.4761904761904761,0.2698412698412699,-0.3854875283446712,-0.1587301587301587,1,0.0909090909090909,0.0,17.0,0.0,11,0.7333333333333333,11,0.7333333333333333,0.6578284082266379
29,2,Veron Davis,Peta Murgatroyd,15,7.4,0.1333333333333333,Athlete,Washington D.C.,United States,36,35-44,Eliminated Week 6,11,,,,,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,11,15,273.0,18.2,2.1447610589527217,0.8181818181818182,0.0659340659340659,-0.093250480824031,0.6666666666666667,-0.1515151515151515,0.5454545454545455,-0.1239669421487603,-0.101010101010101,2,0.1818181818181818,1.0,17.5,0.0,6,0.4,6,0.4,0.7797589200975985
29,3,Veron Davis,Peta Murgatroyd,15,7.4,0.1333333333333333,Athlete,Washington D.C.,United States,36,35-44,Eliminated Week 6,11,,,,,,,,,8.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,11,14,281.0,20.071428571428573,3.4298303549499733,0.9166666666666666,0.0782918149466192,0.5622935332029145,0.7857142857142857,-0.1309523809523809,0.7202380952380952,-0.1200396825396825,-0.102891156462585,3,0.2727272727272727,4.0,20.0,0.0,4,0.2857142857142857,4,0.2857142857142857,0.809497499067376
29,4,Veron Davis,Peta Murgatroyd,15,7.4,0.1333333333333333,Athlete,Washington D.C.,United States,36,35-44,Eliminated Week 6,11,,,,,,,,,,,,,8.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,11,13,301.0,23.153846153846157,2.075498086651084,0.7857142857142857,0.0730897009966777,-0.5559369874958255,0.4615384615384615,-0.3241758241758241,0.3626373626373626,-0.2547095761381475,-0.1496196111580726,4,0.3636363636363636,0.0,22.0,0.0,8,0.6153846153846154,8,0.6153846153846154,0.6073208120738447
29,5,Veron Davis,Peta Murgatroyd,15,7.4,0.1333333333333333,Athlete,Washington D.C.,United States,36,35-44,Eliminated Week 6,11,,,,,,,,,,,,,,,,,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,11,12,287.0,23.916666666666668,3.028901190901154,0.7241379310344828,0.073170731707317,-0.9629454653153956,0.25,-0.4741379310344827,0.1810344827586207,-0.3433412604042806,-0.1185344827586206,5,0.4545454545454545,-1.0,21.5,0.0,10,0.8333333333333334,10,0.8333333333333334,0.326055821749037
29,6,Veron Davis,Peta Murgatroyd,15,7.4,0.1333333333333333,Athlete,Washington D.C.,United States,36,35-44,Eliminated Week 6,11,,,,,,,,,,,,,,,,,,,,,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,21.0,11,11,268.0,24.363636363636363,2.975658826973525,0.7777777777777778,0.0783582089552238,-1.1303837433061643,0.1818181818181817,-0.595959595959596,0.1414141414141413,-0.4635241301907969,-0.1083562901744719,6,0.5454545454545454,0.0,21.0,0.0,10,0.9090909090909092,10,0.9090909090909092,0.32300782137471284
30,1,Amanda Kloots,Alan Bersten,9,6.111111111111111,0.2222222222222222,TV Personality,Ohio,United States,39,35-44,4th Place,4,7.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,10,15,366.0,24.4,3.850788416489724,0.9655172413793104,0.0765027322404371,0.9348734883963492,0.9333333333333332,-0.032183908045977,0.9011494252873564,-0.0310741181133571,-0.0300383141762452,1,0.1,0.0,28.0,0.0,2,0.1333333333333333,2,0.1333333333333333,0.8758764394277933
30,2,Amanda Kloots,Alan Bersten,9,6.111111111111111,0.2222222222222222,TV Personality,Ohio,United States,39,35-44,4th Place,4,,,,,8.0,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,10,15,385.0,25.666666666666668,4.15187851918806,1.0,0.0831168831168831,1.5254139310829058,1.0,0.0,1.0,0.0,0.0,2,0.2,4.0,30.0,0.0,1,0.0666666666666666,1,0.0666666666666666,0.8957306131337489
30,3,Amanda Kloots,Alan Bersten,9,6.111111111111111,0.2222222222222222,TV Personality,Ohio,United States,39,35-44,4th Place,4,,,,,,,,,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,10,14,298.0,21.285714285714285,1.9778998741311231,1.0,0.0805369127516778,1.372306935141538,1.0,0.0,1.0,0.0,0.0,3,0.3,-8.0,28.0,0.0,1,0.0714285714285714,1,0.0714285714285714,0.8870555136655635
30,4,Amanda Kloots,Alan Bersten,9,6.111111111111111,0.2222222222222222,TV Personality,Ohio,United States,39,35-44,4th Place,4,,,,,,,,,,,,,8.5,8.5,8.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,10,13,417.0,32.07692307692308,3.047171870810113,0.9315068493150684,0.0815347721822542,0.6311022169437576,0.7692307692307692,-0.1622760800842992,0.7165437302423603,-0.1511612800785253,-0.1248277539109994,4,0.4,10.0,29.0,0.0,4,0.3076923076923077,4,0.3076923076923077,0.7853783632067354
30,5,Amanda Kloots,Alan Bersten,9,6.111111111111111,0.2222222222222222,TV Personality,Ohio,United States,39,35-44,4th Place,4,,,,,,,,,,,,,,,,,10.0,10.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,39.0,10,11,385.0,35.0,3.3763886032268298,0.975,0.1012987012987013,1.1846977555181837,0.9090909090909092,-0.0659090909090909,0.8863636363636364,-0.0642613636363636,-0.0599173553719008,5,0.5,5.0,36.5,0.0,2,0.1818181818181818,2,0.1818181818181818,0.8114949492532432
30,6,Amanda Kloots,Alan Bersten,9,6.111111111111111,0.2222222222222222,TV Personality,Ohio,United States,39,35-44,4th Place,4,,,,,,,,,,,,,,,,,,,,,9.0,9.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,38.0,10,10,364.0,36.4,2.6331223544175333,0.95,0.1043956043956044,0.6076436202502005,0.8,-0.1499999999999999,0.76,-0.1424999999999999,-0.1199999999999999,6,0.6,-1.0,38.5,0.0,3,0.3,3,0.3,0.7529934829816239
30,7,Amanda Kloots,Alan Bersten,9,6.111111111111111,0.2222222222222222,TV Personality,Ohio,United States,39,35-44,4th Place,4,,,,,,,,,,,,,,,,,,,,,,,,,8.25,8.25,8.25,9.25,,,,,,,,,,,,,,,,,34.0,10,9,327.0,36.333333333333336,3.1622776601683804,0.8095238095238095,0.1039755351681957,-0.7378647873726223,0.4444444444444444,-0.3650793650793651,0.3597883597883597,-0.2955404383975812,-0.1622574955908289,7,0.7,-4.0,36.0,0.0,6,0.6666666666666666,6,0.6666666666666666,0.5826200467200539
30,8,Amanda Kloots,Alan Bersten,9,6.111111111111111,0.2222222222222222,TV Personality,Ohio,United States,39,35-44,4th Place,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,10.5,10.5,10.5,,,,,,,,,,,,,42.0,10,8,308.0,38.5,3.854496446637725,1.0,0.1363636363636363,0.9080304129098492,1.0,0.0,1.0,0.0,0.0,8,0.8,8.0,38.0,0.0,1,0.125,1,0.125,0.7881749091752761
30,9,Amanda Kloots,Alan Bersten,9,6.111111111111111,0.2222222222222222,TV Personality,Ohio,United States,39,35-44,4th Place,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,10.0,10.0,10.0,,,,,,,,,39.5,10,6,226.0,37.66666666666666,1.807392228230129,0.9875,0.1747787610619469,1.0143527811495625,0.8333333333333334,-0.1541666666666666,0.8229166666666667,-0.1522395833333333,-0.1284722222222222,9,0.9,-2.5,40.75,0.0,2,0.3333333333333333,2,0.3333333333333333,0.6399047620403765
30,10,Amanda Kloots,Alan Bersten,9,6.111111111111111,0.2222222222222222,TV Personality,Ohio,United States,39,35-44,4th Place,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,10.0,9.5,10.0,,,,,39.0,10,4,157.0,39.25,0.9574271077563378,0.975,0.2484076433121019,-0.2611164839335468,0.5,-0.475,0.4875,-0.4631249999999999,-0.2375,10,1.0,-0.5,39.25,0.0,3,0.75,3,0.75,0.5400184689500238
