season,week,celebrity_name,ballroom_partner,results,elimination_week,week_total_judge,composite_attractiveness,judge_rank,fan_rank,rank_sum,predicted_eliminated_rank,is_eliminated_this_week,judge_percent,fan_percent,combined_percent,predicted_eliminated_percent
29,6,Chrishell Stause,Gleb Savchenko,Eliminated Week 8,8.0,24.0,0.7763468634433185,7,7,14,False,False,0.08955223880597014,0.0,0.08955223880597014,True
29,6,Jeannie Mai,Brandon Armstrong,Withdrew,7.0,25.0,0.3714023246061495,6,9,15,False,False,0.09328358208955224,0.011165912762934977,0.10444949485248722,False
29,6,Johnny Weir,Britt Stewart,Eliminated Week 10,10.0,22.0,0.5508561896360185,9,8,17,False,False,0.08208955223880597,0.0465583753262888,0.12864792756509477,False
29,6,Justina Machado,Sasha Farber,4th Place,,27.0,0.934090694201604,1,1,2,False,False,0.10074626865671642,0.1657938800895935,0.26654014874630994,False
29,6,Kaitlyn Bristowe,Artem Chigvintsev,1st Place,,27.0,0.9100812720855692,1,4,5,False,False,0.10074626865671642,0.1631238348494228,0.2638701035061392,False
29,6,Monica Aldama,Valentin Chmerkovskiy,Eliminated Week 7,7.0,27.0,0.9333925766954744,1,2,3,False,False,0.10074626865671642,0.17395607150960335,0.2747023401663198,False
29,6,Nelly,Daniella Karagach,3rd Place,,24.0,0.8783449657422607,7,6,13,False,False,0.08955223880597014,0.1108141010708816,0.20036633987685176,False
29,6,Nev Schulman,Jenna Johnson,2nd Place,,26.0,0.8852131191940106,5,5,10,False,False,0.09701492537313433,0.11632634788651422,0.21334127325964855,False
29,6,Skai Jackson,Alan Bersten,Eliminated Week 10,10.0,18.0,0.2773519072312677,11,10,21,False,False,0.06716417910447761,0.02640965534596045,0.09357383445043806,False
29,6,Veron Davis,Peta Murgatroyd,Eliminated Week 6,6.0,21.0,0.0499133618798195,10,11,21,True,True,0.07835820895522388,0.011483076189547914,0.0898412851447718,False
29,7,AJ McLean,Cheryl Burke,Eliminated Week 9,9.0,26.0,0.7588384134003159,5,6,11,False,False,0.1,0.11290900364042807,0.21290900364042809,False
29,7,Chrishell Stause,Gleb Savchenko,Eliminated Week 8,8.0,26.0,0.4795144834949845,5,8,13,False,False,0.1,0.10095189319391712,0.20095189319391712,False
29,7,Jeannie Mai,Brandon Armstrong,Withdrew,7.0,25.0,0.0570915865070403,8,9,17,True,True,0.09615384615384616,0.0,0.09615384615384616,True
29,7,Johnny Weir,Britt Stewart,Eliminated Week 10,10.0,27.0,0.8936443412969373,2,4,6,False,False,0.10384615384615385,0.12352321597751438,0.22736936982366823,False
29,7,Justina Machado,Sasha Farber,4th Place,,26.0,0.8704016304575208,5,5,10,False,False,0.1,0.10095194861150213,0.20095194861150212,False
29,7,Kaitlyn Bristowe,Artem Chigvintsev,1st Place,,24.0,0.6022137873642323,9,7,16,False,False,0.09230769230769231,0.0751604039092049,0.16746809621689723,False
29,7,Monica Aldama,Valentin Chmerkovskiy,Eliminated Week 7,7.0,22.0,0.0437200697221005,10,10,20,True,True,0.08461538461538462,0.07867795556081673,0.16329334017620134,True
29,7,Nelly,Daniella Karagach,3rd Place,,27.0,0.9446978954516804,2,2,4,False,False,0.10384615384615385,0.13687948467253405,0.2407256385186879,False
29,7,Nev Schulman,Jenna Johnson,2nd Place,,30.0,0.9509094412586848,1,1,2,False,False,0.11538461538461539,0.13511885967698645,0.25050347506160187,False
29,7,Skai Jackson,Alan Bersten,Eliminated Week 10,10.0,27.0,0.9304818445234596,2,3,5,False,False,0.10384615384615385,0.1358272347570962,0.23967338860325005,False
29,8,AJ McLean,Cheryl Burke,Eliminated Week 9,9.0,27.0,0.2608066748607419,5,7,12,False,False,0.12162184076007344,0.11036671742538569,0.23198855818545913,False
29,8,Chrishell Stause,Gleb Savchenko,Eliminated Week 8,8.0,27.0,0.0702093403492478,5,8,13,True,True,0.12162184076007344,0.06311356418371943,0.18473540494379287,False
29,8,Johnny Weir,Britt Stewart,Eliminated Week 10,10.0,30.0,0.9038590254418116,1,2,3,False,False,0.13513537862230382,0.21046730112889642,0.34560267975120024,False
29,8,Justina Machado,Sasha Farber,4th Place,,28.9998,0.8842760235885029,3,3,6,False,False,0.13062996509903624,0.1780165375254296,0.3086465026244658,False
29,8,Kaitlyn Bristowe,Artem Chigvintsev,1st Place,,28.0,0.8318177655775101,4,4,8,False,False,0.1261263533808169,0.11751549231157324,0.24364184569239014,False
29,8,Nelly,Daniella Karagach,3rd Place,,24.0,0.66100507885102,8,5,13,False,False,0.10810830289784307,0.09025709869257376,0.19836540159041682,False
29,8,Nev Schulman,Jenna Johnson,2nd Place,,30.0,0.9380073968563748,1,1,2,False,False,0.13513537862230382,0.23026328873242188,0.3653986673547257,False
29,8,Skai Jackson,Alan Bersten,Eliminated Week 10,10.0,26.9998,0.4741890909197142,7,6,13,False,False,0.1216209398575493,0.0,0.1216209398575493,True
29,9,AJ McLean,Cheryl Burke,Eliminated Week 9,9.0,24.9998,0.051338140910526,6,7,13,True,True,0.12953317941214265,0.141493122044223,0.27102630145636564,False
29,9,Johnny Weir,Britt Stewart,Eliminated Week 10,10.0,30.0,0.9100004155644216,1,2,3,False,False,0.15544105882304177,0.19211087257552628,0.34755193139856805,False
29,9,Justina Machado,Sasha Farber,4th Place,,25.9998,0.7235448955564554,5,5,10,False,False,0.1347145480395774,0.15500256347392144,0.2897171115134988,False
29,9,Kaitlyn Bristowe,Artem Chigvintsev,1st Place,,30.0,0.9135488343715804,1,1,2,False,False,0.15544105882304177,0.1629719741839006,0.31841303300694235,False
29,9,Nelly,Daniella Karagach,3rd Place,,24.0,0.4972325980954508,7,6,13,False,False,0.12435284705843341,0.0,0.12435284705843341,True
29,9,Nev Schulman,Jenna Johnson,2nd Place,,28.9998,0.784402246866402,3,3,6,False,False,0.15025865392188156,0.1002233436945287,0.25048199761641027,False
29,9,Skai Jackson,Alan Bersten,Eliminated Week 10,10.0,28.9998,0.7593560291372243,3,4,7,False,False,0.15025865392188156,0.2481981240279,0.39845677794978157,False
29,10,Johnny Weir,Britt Stewart,Eliminated Week 10,10.0,28.5,0.063515519837192,4,6,10,True,True,0.16379310344827586,0.048259288256343326,0.21205239170461918,True
29,10,Justina Machado,Sasha Farber,4th Place,,29.0,0.8573570419768844,3,3,6,False,False,0.16666666666666666,0.2285428515945075,0.3952095182611741,False
29,10,Kaitlyn Bristowe,Artem Chigvintsev,1st Place,,30.0,0.9144023829192728,1,2,3,False,False,0.1724137931034483,0.2714746357043854,0.4438884288078337,False
29,10,Nelly,Daniella Karagach,3rd Place,,28.0,0.8407665464518108,6,4,10,True,False,0.16091954022988506,0.0,0.16091954022988506,True
29,10,Nev Schulman,Jenna Johnson,2nd Place,,30.0,0.9373916130074926,1,1,2,False,False,0.1724137931034483,0.3193286807399192,0.4917424738433675,False
29,10,Skai Jackson,Alan Bersten,Eliminated Week 10,10.0,28.5,0.092565841461445,4,5,9,False,True,0.16379310344827586,0.1323945437048445,0.29618764715312035,False
30,2,Amanda Kloots,Alan Bersten,4th Place,,32.0,0.9431019886462686,1,1,2,False,False,0.08311688311688312,0.11433802795168242,0.19745491106856555,False
30,2,Brian Austin Green,Sharna Burgess,Eliminated Week 4,4.0,23.0,0.4631433761361903,13,13,26,False,False,0.05974025974025974,0.004119401101403412,0.06385966084166315,False
30,2,Christine Chiu,Pasha Pashkov,Eliminated Week 3,3.0,24.0,0.685041706889028,10,11,21,False,False,0.06233766233766234,0.032211762756360514,0.09454942509402285,False
30,2,Cody Rigsby,Cheryl Burke,3rd Place,,24.0,0.7345782796303786,10,10,20,False,False,0.06233766233766234,0.06227337932033476,0.12461104165799711,False
30,2,Iman Shumpert,Daniella Karagach,1st Place,,25.0,0.8234843359697754,9,9,18,False,False,0.06493506493506493,0.07208438971384844,0.13701945464891335,False
30,2,Jimmie Allen,Emma Slater,Eliminated Week 8,8.0,27.0,0.8875936097295114,5,5,10,False,False,0.07012987012987013,0.08238583248460857,0.1525157026144787,False
30,2,JoJo Siwa,Jenna Johnson,2nd Place,,31.0,0.9385281545169402,2,2,4,False,False,0.08051948051948052,0.11484597562125304,0.19536545614073356,False
30,2,Kenya Moore,Brandon Armstrong,Eliminated Week 6,6.0,24.0,0.6847138775393731,10,12,22,False,False,0.06233766233766234,0.038769573524005584,0.10110723586166792,False
30,2,Martin Kove,Britt Stewart,Eliminated Week 2,2.0,15.0,0.0212232423993331,15,15,30,True,True,0.03896103896103896,0.0,0.03896103896103896,True
30,2,Matt James,Lindsay Arnold,Eliminated Week 4,4.0,22.0,0.3032644225486345,14,14,28,False,False,0.05714285714285714,0.04076199234741234,0.09790484949026948,False
30,2,Melanie C,Gleb Savchenko,Eliminated Week 5,5.0,30.0,0.8827345328343587,3,6,9,False,False,0.07792207792207792,0.09149351560197008,0.169415593524048,False
30,2,Melora Hardin,Artem Chigvintsev,Eliminated Week 9,9.0,27.0,0.8808036133200625,5,7,12,False,False,0.07012987012987013,0.07899115313728401,0.14912102326715415,False
30,2,"Mike ""The Miz"" Mizanin",Witney Carson,Eliminated Week 7,7.0,26.0,0.866301749433514,8,8,16,False,False,0.06753246753246753,0.07055330155830884,0.13808576909077636,False
30,2,Olivia Jade,Valentin Chmerkovskiy,Eliminated Week 8,8.0,27.0,0.9013047387121504,5,4,9,False,False,0.07012987012987013,0.09953064369511411,0.16966051382498423,False
30,2,Suni Lee,Sasha Farber,Eliminated Week 9,9.0,28.0,0.9050063079082384,4,3,7,False,False,0.07272727272727272,0.09764105118641384,0.17036832391368656,False
30,3,Amanda Kloots,Alan Bersten,4th Place,,24.0,0.92857805126942,1,2,3,False,False,0.08053691275167785,0.121732356098383,0.20226926885006086,False
30,3,Brian Austin Green,Sharna Burgess,Eliminated Week 4,4.0,19.0,0.7036988166176501,12,10,22,False,False,0.06375838926174497,0.03935106330504654,0.10310945256679152,False
30,3,Christine Chiu,Pasha Pashkov,Eliminated Week 3,3.0,21.0,0.0977332823276336,7,14,21,False,True,0.07046979865771812,0.0,0.07046979865771812,True
30,3,Cody Rigsby,Cheryl Burke,3rd Place,,18.0,0.2559665336529282,14,13,27,True,False,0.06040268456375839,0.03729233301000845,0.09769501757376683,False
30,3,Iman Shumpert,Daniella Karagach,1st Place,,19.0,0.7879443085597974,12,8,20,False,False,0.06375838926174497,0.049559683091291974,0.11331807235303695,False
30,3,Jimmie Allen,Emma Slater,Eliminated Week 8,8.0,20.0,0.557439734828582,10,12,22,False,False,0.06711409395973154,0.04583167707659404,0.11294577103632558,False
30,3,JoJo Siwa,Jenna Johnson,2nd Place,,24.0,0.9371923290361256,1,1,2,False,False,0.08053691275167785,0.1301610229997915,0.21069793575146933,False
30,3,Kenya Moore,Brandon Armstrong,Eliminated Week 6,6.0,21.0,0.6701674491829044,7,11,18,False,False,0.07046979865771812,0.046770479211797326,0.11724027786951544,False
30,3,Matt James,Lindsay Arnold,Eliminated Week 4,4.0,20.0,0.7569657863488589,10,9,19,False,False,0.06711409395973154,0.052837384042586616,0.11995147800231816,False
30,3,Melanie C,Gleb Savchenko,Eliminated Week 5,5.0,22.0,0.8373436026986122,5,7,12,False,False,0.0738255033557047,0.07803691514332729,0.15186241849903198,False
30,3,Melora Hardin,Artem Chigvintsev,Eliminated Week 9,9.0,23.0,0.8867158978761567,4,5,9,False,False,0.07718120805369127,0.09009192988240651,0.16727313793609777,False
30,3,"Mike ""The Miz"" Mizanin",Witney Carson,Eliminated Week 7,7.0,22.0,0.8889255349037771,5,4,9,False,False,0.0738255033557047,0.09383034002683267,0.16765584338253736,False
30,3,Olivia Jade,Valentin Chmerkovskiy,Eliminated Week 8,8.0,24.0,0.8993115701085206,1,3,4,False,False,0.08053691275167785,0.13587639635878287,0.21641330911046072,False
30,3,Suni Lee,Sasha Farber,Eliminated Week 9,9.0,21.0,0.8509144627044638,7,6,13,False,False,0.07046979865771812,0.07862841975315105,0.14909821841086918,False
30,4,Amanda Kloots,Alan Bersten,4th Place,,34.0,0.91122236530391,4,4,8,False,False,0.0815347721822542,0.11652290010367976,0.19805767228593396,False
30,4,Brian Austin Green,Sharna Burgess,Eliminated Week 4,4.0,26.0,0.0433850108478323,13,13,26,True,True,0.06235011990407674,0.0,0.06235011990407674,True
30,4,Cody Rigsby,Cheryl Burke,3rd Place,,29.0,0.6896460371081814,11,11,22,False,False,0.06954436450839328,0.030118110216785836,0.09966247472517911,False
30,4,Iman Shumpert,Daniella Karagach,1st Place,,31.5,0.8520975941608041,9,7,16,False,False,0.07553956834532374,0.07031318321602124,0.14585275156134497,False
30,4,Jimmie Allen,Emma Slater,Eliminated Week 8,8.0,32.5,0.7966466479463272,7,8,15,False,False,0.07793764988009592,0.07386216738498128,0.15179981726507719,False
30,4,JoJo Siwa,Jenna Johnson,2nd Place,,35.0,0.9433505738232564,2,1,3,False,False,0.08393285371702638,0.15058676905830046,0.23451962277532684,False
30,4,Kenya Moore,Brandon Armstrong,Eliminated Week 6,6.0,29.5,0.7056791699456274,10,10,20,False,False,0.07074340527577938,0.014814729873743798,0.08555813514952318,True
30,4,Matt James,Lindsay Arnold,Eliminated Week 4,4.0,28.5,0.0795590833023823,12,12,24,True,True,0.0683453237410072,0.029825485915720696,0.09817080965672789,False
30,4,Melanie C,Gleb Savchenko,Eliminated Week 5,5.0,33.0,0.7132486547301348,6,9,15,False,False,0.07913669064748201,0.01817120108682377,0.09730789173430578,False
30,4,Melora Hardin,Artem Chigvintsev,Eliminated Week 9,9.0,36.5,0.9125560004529965,1,3,4,False,False,0.08752997601918465,0.14250714300085873,0.23003711902004337,False
30,4,"Mike ""The Miz"" Mizanin",Witney Carson,Eliminated Week 7,7.0,32.5,0.8635087928525962,7,6,13,False,False,0.07793764988009592,0.08547805174566751,0.16341570162576344,False
30,4,Olivia Jade,Valentin Chmerkovskiy,Eliminated Week 8,8.0,35.0,0.9324765791709484,2,2,4,False,False,0.08393285371702638,0.14456664105823547,0.22849949477526185,False
30,4,Suni Lee,Sasha Farber,Eliminated Week 9,9.0,34.0,0.894141479059219,4,5,9,False,False,0.0815347721822542,0.12323361733918153,0.20476838952143572,False
30,5,Amanda Kloots,Alan Bersten,4th Place,,39.0,0.89718286624934,2,3,5,False,False,0.1012987012987013,0.15343716681310604,0.2547358681118074,False
30,5,Cody Rigsby,Cheryl Burke,3rd Place,,32.0,0.6217028393676335,9,7,16,False,False,0.08311688311688312,0.013007355851873098,0.09612423896875621,False
30,5,Iman Shumpert,Daniella Karagach,1st Place,,28.0,0.4270505247100198,11,9,20,True,False,0.07272727272727272,0.0,0.07272727272727272,True
30,5,Jimmie Allen,Emma Slater,Eliminated Week 8,8.0,34.0,0.7883089149611343,8,5,13,False,False,0.08831168831168831,0.003547452315482113,0.09185914062717043,False
30,5,JoJo Siwa,Jenna Johnson,2nd Place,,40.0,0.938556163454269,1,1,2,False,False,0.1038961038961039,0.1963506933213023,0.3002467972174062,False
30,5,Kenya Moore,Brandon Armstrong,Eliminated Week 6,6.0,36.0,0.6660294129902047,3,6,9,False,False,0.09350649350649351,0.10418460717922225,0.19769110068571577,False
30,5,Melanie C,Gleb Savchenko,Eliminated Week 5,5.0,36.0,0.1274393267088426,3,11,14,False,True,0.09350649350649351,0.10655645471535974,0.20006294822185325,False
30,5,Melora Hardin,Artem Chigvintsev,Eliminated Week 9,9.0,36.0,0.5405553256678023,3,8,11,False,False,0.09350649350649351,0.11145742145475827,0.20496391496125177,False
30,5,"Mike ""The Miz"" Mizanin",Witney Carson,Eliminated Week 7,7.0,32.0,0.1847621806946803,9,10,19,False,False,0.08311688311688312,0.011806304681001268,0.09492318779788439,False
30,5,Olivia Jade,Valentin Chmerkovskiy,Eliminated Week 8,8.0,36.0,0.8582583391252605,3,4,7,False,False,0.09350649350649351,0.1601143310482825,0.25362082455477597,False
30,5,Suni Lee,Sasha Farber,Eliminated Week 9,9.0,36.0,0.8980116271199774,3,2,5,False,False,0.09350649350649351,0.13953821261961252,0.23304470612610603,False
30,6,Amanda Kloots,Alan Bersten,4th Place,,38.0,0.8717704189213511,3,3,6,False,False,0.1043956043956044,0.12924646476887203,0.23364206916447644,False
30,6,Cody Rigsby,Cheryl Burke,3rd Place,,36.0,0.8532665415479349,5,4,9,False,False,0.0989010989010989,0.11470260488533773,0.21360370378643662,False
30,6,Iman Shumpert,Daniella Karagach,1st Place,,40.0,0.9635912413944392,1,1,2,False,False,0.10989010989010989,0.17659273714897689,0.2864828470390868,False
30,6,Jimmie Allen,Emma Slater,Eliminated Week 8,8.0,38.0,0.7841817146649047,3,7,10,False,False,0.1043956043956044,0.1143006033839276,0.218696207779532,False
30,6,JoJo Siwa,Jenna Johnson,2nd Place,,40.0,0.9318615549575564,1,2,3,False,False,0.10989010989010989,0.17151523165647994,0.2814053415465898,False
30,6,Kenya Moore,Brandon Armstrong,Eliminated Week 6,6.0,32.0,0.0174746152057453,10,10,20,True,True,0.08791208791208792,0.0,0.08791208791208792,True
30,6,Melora Hardin,Artem Chigvintsev,Eliminated Week 9,9.0,34.0,0.5381953777289136,8,9,17,False,False,0.09340659340659341,0.04689566594083257,0.14030225934742596,False
30,6,"Mike ""The Miz"" Mizanin",Witney Carson,Eliminated Week 7,7.0,34.0,0.6288748807714333,8,8,16,False,False,0.09340659340659341,0.015405879230923934,0.10881247263751734,False
30,6,Olivia Jade,Valentin Chmerkovskiy,Eliminated Week 8,8.0,36.0,0.8099982306549743,5,6,11,False,False,0.0989010989010989,0.12152913066618645,0.22043022956728536,False
30,6,Suni Lee,Sasha Farber,Eliminated Week 9,9.0,36.0,0.8436471511090033,5,5,10,False,False,0.0989010989010989,0.10981168231846279,0.2087127812195617,False
30,7,Amanda Kloots,Alan Bersten,4th Place,,34.0,0.5376232645971298,6,8,14,False,False,0.10397553516819572,0.07058258036752783,0.17455811553572353,False
30,7,Cody Rigsby,Cheryl Burke,3rd Place,,36.0,0.8006674155640392,5,4,9,False,False,0.11009174311926606,0.11396082950557132,0.22405257262483738,False
30,7,Iman Shumpert,Daniella Karagach,1st Place,,34.0,0.7564290713717884,6,6,12,False,False,0.10397553516819572,0.104048513464529,0.20802404863272472,False
30,7,Jimmie Allen,Emma Slater,Eliminated Week 8,8.0,38.0,0.7739188467097771,3,5,8,False,False,0.1162079510703364,0.12982044619363267,0.24602839726396908,False
30,7,JoJo Siwa,Jenna Johnson,2nd Place,,39.0,0.913834494102364,2,2,4,False,False,0.11926605504587157,0.1663660963850251,0.28563215143089665,False
30,7,Melora Hardin,Artem Chigvintsev,Eliminated Week 9,9.0,38.0,0.8596419535417499,3,3,6,False,False,0.1162079510703364,0.12858451968255336,0.24479247075288973,False
30,7,"Mike ""The Miz"" Mizanin",Witney Carson,Eliminated Week 7,7.0,32.0,0.0384989272577389,9,9,18,True,True,0.09785932721712538,0.0,0.09785932721712538,True
30,7,Olivia Jade,Valentin Chmerkovskiy,Eliminated Week 8,8.0,42.0,0.9375438968390992,1,1,2,False,False,0.12844036697247707,0.1924363568093475,0.3208767237818246,False
30,7,Suni Lee,Sasha Farber,Eliminated Week 9,9.0,34.0,0.6721873011952095,6,7,13,False,False,0.10397553516819572,0.09420065759181338,0.19817619276000908,False
30,8,Amanda Kloots,Alan Bersten,4th Place,,42.0,0.9287843839837112,1,1,2,False,False,0.13636363636363635,0.16345966170444995,0.2998232980680863,False
30,8,Cody Rigsby,Cheryl Burke,3rd Place,,38.0,0.8161311451084189,5,4,9,False,False,0.12337662337662338,0.12606295417600175,0.24943957755262514,False
30,8,Iman Shumpert,Daniella Karagach,1st Place,,35.0,0.5418734880757343,7,6,13,False,False,0.11363636363636363,0.11626938830452464,0.22990575194088828,True
30,8,Jimmie Allen,Emma Slater,Eliminated Week 8,8.0,32.0,0.0079488037776422,8,8,16,True,True,0.1038961038961039,0.0,0.1038961038961039,True
30,8,JoJo Siwa,Jenna Johnson,2nd Place,,41.0,0.6500015703689187,4,5,9,False,False,0.1331168831168831,0.14108344975015136,0.2742003328670345,False
30,8,Melora Hardin,Artem Chigvintsev,Eliminated Week 9,9.0,42.0,0.8869850057665304,1,3,4,False,False,0.13636363636363635,0.15846270313275437,0.2948263394963907,False
30,8,Olivia Jade,Valentin Chmerkovskiy,Eliminated Week 8,8.0,36.0,0.0566402480774353,6,7,13,True,True,0.11688311688311688,0.1276973074566514,0.2445804243397683,False
30,8,Suni Lee,Sasha Farber,Eliminated Week 9,9.0,42.0,0.9252149865630832,1,2,3,False,False,0.13636363636363635,0.16696453547546666,0.303328171839103,False
30,9,Amanda Kloots,Alan Bersten,4th Place,,39.5,0.7619996136465961,2,3,5,False,False,0.1747787610619469,0.19577255368423746,0.37055131474618436,False
