season,week,celebrity_name,ballroom_partner,method,conflict_degree,conflict_type,judge_rank,fan_rank,judge_percent,fan_percent,final_rank,final_percent
23,3,Jana Kramer,Gleb Savchenko,percent,0.0013502785447058047,A,7,10,0.08,0.0813502785447058,8.0,0.36363636363636365
23,3,Laurie Hernandez,Valentin Chmerkovskiy,percent,0.017719234113353396,A,2,7,0.0953846153846153,0.1131038494979687,2.0,0.9090909090909091
23,3,Marilu Henner,Derek Hough,percent,0.01193233243193531,A,5,2,0.0861538461538461,0.0980861785857814,5.0,0.6363636363636364
23,3,Maureen McCormick,Artem Chigvintsev,percent,0.0005073428783027994,A,5,8,0.0861538461538461,0.0866611890321489,6.0,0.5454545454545454
23,3,Rick Perry,Emma Slater,percent,0.0707692307692307,B,11,11,0.0707692307692307,0.0,12.0,0.0
23,3,Ryan Lochte,Cheryl Burke,percent,0.009732670346171896,A,8,6,0.0769230769230769,0.0866557472692488,7.0,0.4545454545454546
23,3,Terra Jole,Sasha Farber,percent,0.010055147539762596,A,3,4,0.0923076923076923,0.1023628398474549,3.0,0.8181818181818181
23,3,Vanilla Ice,Witney Carson,percent,0.015624954794056498,B,11,12,0.0707692307692307,0.0551442759751742,11.0,0.09090909090909094
23,4,Amber Rose,Maksim Chmerkoskiy,percent,0.019028991420719094,A,4,4,0.0919540229885057,0.1109830144092248,4.0,0.7
23,4,Babyface,Allison Holker,percent,0.0689655172413793,B,11,10,0.0689655172413793,0.0,11.0,0.0
23,4,Calvin Johnson Jr.,Lindsay Arnold,percent,0.017491601911399507,A,6,6,0.0881226053639846,0.1056142072753841,6.0,0.5
23,4,James Hinchcliffe,Sharna Burgess,percent,0.017121793838338603,A,2,1,0.10727969348659,0.1244014873249286,2.0,0.9
23,4,Jana Kramer,Gleb Savchenko,percent,0.008864995795113101,A,6,7,0.0881226053639846,0.0969876011590977,7.0,0.4
23,4,Laurie Hernandez,Valentin Chmerkovskiy,percent,0.01916004987575029,A,1,2,0.1149425287356321,0.1341025786113824,1.0,1.0
23,4,Marilu Henner,Derek Hough,percent,0.010673037742694305,A,10,9,0.0804597701149425,0.0911328078576368,9.0,0.19999999999999996
23,4,Maureen McCormick,Artem Chigvintsev,percent,0.011015254749546594,A,4,5,0.0919540229885057,0.1029692777380523,5.0,0.6
23,4,Ryan Lochte,Cheryl Burke,percent,0.007699330133481994,A,9,11,0.0842911877394636,0.0919905178729456,8.0,0.30000000000000004
23,4,Terra Jole,Sasha Farber,percent,0.020214787180094604,A,3,3,0.0957854406130268,0.1160002277931214,3.0,0.8
23,4,Vanilla Ice,Witney Carson,percent,0.0623043254057587,B,6,8,0.0881226053639846,0.0258182799582259,10.0,0.09999999999999998
23,6,Amber Rose,Maksim Chmerkoskiy,percent,0.0918032786885245,B,9,7,0.0918032786885245,0.0,9.0,0.0
23,6,Calvin Johnson Jr.,Lindsay Arnold,percent,0.023310405469503,A,3,2,0.121311475409836,0.144621880879339,4.0,0.625
23,6,James Hinchcliffe,Sharna Burgess,percent,0.026193165041681787,A,2,1,0.1245901639344262,0.150783328976108,2.0,0.875
23,6,Jana Kramer,Gleb Savchenko,percent,0.020410238080095983,A,1,4,0.1311475409836065,0.1515577790637025,1.0,1.0
23,6,Laurie Hernandez,Valentin Chmerkovskiy,percent,0.02734059052353191,A,3,3,0.121311475409836,0.1486520659333679,3.0,0.75
23,6,Marilu Henner,Derek Hough,percent,0.01929555762490849,A,5,5,0.1114754098360655,0.130770967460974,5.0,0.5
23,6,Maureen McCormick,Artem Chigvintsev,percent,0.0012345866977720998,A,6,8,0.101639344262295,0.1028739309600671,7.0,0.25
23,6,Ryan Lochte,Cheryl Burke,percent,0.011572537335510696,A,7,6,0.0983606557377049,0.1099331930732156,6.0,0.375
23,6,Terra Jole,Sasha Farber,percent,0.037553802084479206,B,7,9,0.0983606557377049,0.0608068536532257,8.0,0.125
23,7,Calvin Johnson Jr.,Lindsay Arnold,percent,0.0461228565559649,A,1,1,0.1343012704174228,0.1804241269733877,1.0,1.0
23,7,James Hinchcliffe,Sharna Burgess,percent,0.041401122648381,A,1,2,0.1343012704174228,0.1757023930658038,2.0,0.8571428571428572
23,7,Jana Kramer,Gleb Savchenko,percent,0.018915538562706002,A,3,5,0.1252268602540834,0.1441423988167894,5.0,0.4285714285714286
23,7,Laurie Hernandez,Valentin Chmerkovskiy,percent,0.0370030191742218,A,3,6,0.1252268602540834,0.1622298794283052,3.0,0.7142857142857143
23,7,Marilu Henner,Derek Hough,percent,0.01995337808795619,B,8,7,0.1161524500907441,0.0961990720027879,7.0,0.1428571428571429
23,7,Maureen McCormick,Artem Chigvintsev,percent,0.1197822141560798,B,6,8,0.1197822141560798,0.0,8.0,0.0
23,7,Ryan Lochte,Cheryl Burke,percent,0.025617596699220604,B,6,4,0.1197822141560798,0.0941646174568592,6.0,0.2857142857142857
23,7,Terra Jole,Sasha Farber,percent,0.02191065200198311,A,3,3,0.1252268602540834,0.1471375122560665,4.0,0.5714285714285714
23,8,Calvin Johnson Jr.,Lindsay Arnold,percent,0.04249148870132069,A,3,2,0.1492538798546068,0.1917453685559275,3.0,0.6666666666666667
23,8,James Hinchcliffe,Sharna Burgess,percent,0.0384966349159552,A,1,1,0.1741285314711756,0.2126251663871308,1.0,1.0
23,8,Jana Kramer,Gleb Savchenko,percent,0.015272246506596088,A,3,4,0.1492538798546068,0.1645261263612029,4.0,0.5
23,8,Laurie Hernandez,Valentin Chmerkovskiy,percent,0.05544645872037629,A,2,3,0.1641792678400675,0.2196257265604438,2.0,0.8333333333333334
23,8,Marilu Henner,Derek Hough,percent,0.027295953814129012,A,7,7,0.1144279745551985,0.1417239283693275,5.0,0.33333333333333337
23,8,Ryan Lochte,Cheryl Burke,percent,0.1293533625406592,B,5,5,0.1293533625406592,0.0,7.0,0.0
23,8,Terra Jole,Sasha Farber,percent,0.0496494201177181,B,6,6,0.1194031038836854,0.0697536837659673,6.0,0.16666666666666663
23,9,Calvin Johnson Jr.,Lindsay Arnold,percent,0.013056915502895311,A,4,1,0.1629955947136563,0.1760525102165516,4.0,0.4
23,9,James Hinchcliffe,Sharna Burgess,percent,0.013886707263481318,B,5,6,0.158590308370044,0.1447036011065627,5.0,0.19999999999999996
23,9,Jana Kramer,Gleb Savchenko,percent,0.0589050106149277,A,1,4,0.1762114537444934,0.2351164643594211,2.0,0.8
23,9,Laurie Hernandez,Valentin Chmerkovskiy,percent,0.0817582367774641,A,1,3,0.1762114537444934,0.2579696905219575,1.0,1.0
23,9,Marilu Henner,Derek Hough,percent,0.158590308370044,B,5,5,0.158590308370044,0.0,6.0,0.0
23,9,Terra Jole,Sasha Farber,percent,0.01875685273823821,A,3,2,0.1674008810572687,0.1861577337955069,3.0,0.6
23,10,Calvin Johnson Jr.,Lindsay Arnold,percent,0.013428753975441104,B,5,3,0.1911262798634812,0.1776975258880401,3.0,0.5
23,10,James Hinchcliffe,Sharna Burgess,percent,0.06093559671575802,A,3,2,0.2013651877133105,0.2623007844290685,2.0,0.75
23,10,Jana Kramer,Gleb Savchenko,percent,0.13037372223397942,B,4,5,0.1979522184300341,0.0675784961960547,4.0,0.25
23,10,Laurie Hernandez,Valentin Chmerkovskiy,percent,0.28764503649024964,A,1,4,0.204778156996587,0.4924231934868366,1.0,1.0
23,10,Terra Jole,Sasha Farber,percent,0.204778156996587,B,1,1,0.204778156996587,0.0,5.0,0.0
23,11,Calvin Johnson Jr.,Lindsay Arnold,percent,0.045297435737897074,A,3,3,0.2519161626669803,0.2972135984048774,3.0,0.33333333333333337
23,11,James Hinchcliffe,Sharna Burgess,percent,0.06188867904599721,A,2,2,0.2562975590489603,0.3181862380949575,2.0,0.6666666666666667
23,11,Jana Kramer,Gleb Savchenko,percent,0.2332976924558098,B,4,4,0.2332976924558098,0.0,4.0,0.0
23,11,Laurie Hernandez,Valentin Chmerkovskiy,percent,0.12611157767191533,A,1,1,0.2584885858282496,0.3846001635001649,1.0,1.0
24,2,Bonner Bolton,Sharna Burgess,percent,0.011034424424375106,A,5,5,0.0853658536585365,0.0964002780829116,5.0,0.6363636363636364
24,2,Charo,Keo Motsepe,percent,0.005404505074287996,B,9,11,0.0762195121951219,0.0708150071208339,10.0,0.18181818181818177
24,2,Chris Kattan,Witney Carson,percent,0.0670731707317073,B,11,10,0.0670731707317073,0.0,12.0,0.0
24,2,David Ross,Lindsay Arnold,percent,0.004057462681829008,A,8,7,0.0823170731707317,0.0863745358525607,7.0,0.4545454545454546
24,2,Erika Jayne,Gleb Savchenko,percent,0.0036970781400244013,B,5,8,0.0853658536585365,0.0816687755185121,8.0,0.36363636363636365
24,2,Heather Morris,Maksim Chmerkoskiy,percent,0.016089151692158507,A,3,2,0.0914634146341463,0.1075525663263048,3.0,0.8181818181818181
24,2,Mr. T,Kym Herjavec,percent,0.016313087216703694,B,11,12,0.0670731707317073,0.0507600835150036,11.0,0.09090909090909094
24,2,Nancy Kerrigan,Artem Chigvintsev,percent,0.005564680994680105,A,5,6,0.0853658536585365,0.0909305346532166,6.0,0.5454545454545454
24,2,Nick Viall,Peta Murgatroyd,percent,0.0030675843902378125,A,9,9,0.0762195121951219,0.0792870965853597,9.0,0.2727272727272727
24,2,Normani,Valentin Chmerkovskiy,percent,0.023504891411866402,A,1,1,0.0975609756097561,0.1210658670216225,1.0,1.0
24,2,Rashad Jennings,Emma Slater,percent,0.015118426724671105,A,1,3,0.0975609756097561,0.1126794023344272,2.0,0.9090909090909091
24,2,Simone Biles,Sasha Farber,percent,0.014051218842905291,A,4,4,0.0884146341463414,0.1024658529892467,4.0,0.7272727272727273
24,3,Bonner Bolton,Sharna Burgess,percent,0.012011347757727303,A,9,8,0.0761904761904762,0.0882018239482035,9.0,0.19999999999999996
24,3,Charo,Keo Motsepe,percent,0.0761904761904762,B,9,10,0.0761904761904762,0.0,11.0,0.0
24,3,David Ross,Lindsay Arnold,percent,0.005247490700664603,A,5,5,0.0984126984126984,0.103660189113363,5.0,0.6
24,3,Erika Jayne,Gleb Savchenko,percent,0.0005422466258641068,A,7,11,0.0825396825396825,0.0830819291655466,8.0,0.30000000000000004
24,3,Heather Morris,Maksim Chmerkoskiy,percent,0.018403578014867708,A,2,2,0.1047619047619047,0.1231654827767724,2.0,0.9
24,3,Mr. T,Kym Herjavec,percent,0.0187936343777695,B,9,9,0.0761904761904762,0.0573968418127067,10.0,0.09999999999999998
24,3,Nancy Kerrigan,Artem Chigvintsev,percent,0.0116373126510428,A,2,3,0.1047619047619047,0.1163992174129475,3.0,0.8
24,3,Nick Viall,Peta Murgatroyd,percent,0.007793922228824607,A,7,7,0.0825396825396825,0.0903336047685071,7.0,0.4
24,3,Normani,Valentin Chmerkovskiy,percent,0.02448681819048111,A,1,1,0.1079365079365079,0.132423326126989,1.0,1.0
24,3,Rashad Jennings,Emma Slater,percent,0.0054816296993975,A,6,6,0.0888888888888888,0.0943705185882863,6.0,0.5
24,3,Simone Biles,Sasha Farber,percent,0.009379764699375792,A,4,4,0.1015873015873015,0.1109670662866773,4.0,0.7
24,4,Bonner Bolton,Sharna Burgess,percent,0.010237229005739992,A,5,4,0.0981595092024539,0.1083967382081939,6.0,0.4444444444444444
24,4,David Ross,Lindsay Arnold,percent,0.014567845997063497,A,7,6,0.0950920245398773,0.1096598705369408,7.0,0.33333333333333337
24,4,Erika Jayne,Gleb Savchenko,percent,0.008333009473153491,B,8,9,0.0920245398773006,0.0836915304041471,8.0,0.2222222222222222
24,4,Heather Morris,Maksim Chmerkoskiy,percent,0.02456009673580671,A,3,3,0.107361963190184,0.1319220599259907,3.0,0.7777777777777778
24,4,Mr. T,Kym Herjavec,percent,0.0858895705521472,B,10,10,0.0858895705521472,0.0,10.0,0.0
24,4,Nancy Kerrigan,Artem Chigvintsev,percent,0.014782779891873599,A,4,7,0.1012269938650306,0.1160097737569042,5.0,0.5555555555555556
24,4,Nick Viall,Peta Murgatroyd,percent,0.0449020307230269,B,8,8,0.0920245398773006,0.0471225091542737,9.0,0.11111111111111116
24,4,Normani,Valentin Chmerkovskiy,percent,0.026789130463844596,A,5,5,0.0981595092024539,0.1249486396662985,4.0,0.6666666666666667
24,4,Rashad Jennings,Emma Slater,percent,0.020918319629789794,A,1,1,0.1196319018404908,0.1405502214702806,1.0,1.0
24,4,Simone Biles,Sasha Farber,percent,0.027269209024209415,A,2,2,0.1104294478527607,0.1376986568769701,2.0,0.8888888888888888
24,5,Bonner Bolton,Sharna Burgess,percent,0.0009259573858354936,B,8,9,0.0986842105263157,0.0977582531404802,7.0,0.25
24,5,David Ross,Lindsay Arnold,percent,0.0007819230756053036,A,9,7,0.0953947368421052,0.0961766599177105,8.0,0.125
24,5,Erika Jayne,Gleb Savchenko,percent,0.1052631578947368,B,6,8,0.1052631578947368,0.0,9.0,0.0
24,5,Heather Morris,Maksim Chmerkoskiy,percent,0.030467423153638304,A,4,4,0.1118421052631579,0.1423095284167962,3.0,0.75
24,5,Nancy Kerrigan,Artem Chigvintsev,percent,0.0028835741753602956,B,3,5,0.1184210526315789,0.1155374784562186,4.0,0.625
24,5,Nick Viall,Peta Murgatroyd,percent,0.014319377244425197,B,4,3,0.1118421052631579,0.0975227280187327,6.0,0.375
24,5,Normani,Valentin Chmerkovskiy,percent,0.046849648058552185,A,1,1,0.1282894736842105,0.1751391217427627,1.0,1.0
24,5,Rashad Jennings,Emma Slater,percent,0.012991205886062507,A,6,6,0.1052631578947368,0.1182543637807993,5.0,0.5
24,5,Simone Biles,Sasha Farber,percent,0.032301866526499495,A,2,2,0.125,0.1573018665264995,2.0,0.875
24,6,Bonner Bolton,Sharna Burgess,percent,0.05126583724983129,A,6,4,0.1171003717472119,0.1683662089970432,4.0,0.5714285714285714
24,6,David Ross,Lindsay Arnold,percent,0.0875487837607796,B,7,6,0.1152416356877323,0.0276928519269527,6.0,0.2857142857142857
24,6,Heather Morris,Maksim Chmerkoskiy,percent,0.137546468401487,B,1,1,0.137546468401487,0.0,7.0,0.1428571428571429
24,6,Nancy Kerrigan,Artem Chigvintsev,percent,0.011192393579461613,A,5,7,0.1245353159851301,0.1357277095645917,5.0,0.4285714285714286
24,6,Nick Viall,Peta Murgatroyd,percent,0.11282068115719099,B,8,8,0.1133828996282527,0.0005622184710617,8.0,0.0
24,6,Normani,Valentin Chmerkovskiy,percent,0.1555944533817919,A,2,2,0.1338289962825278,0.2894234496643197,1.0,1.0
24,6,Rashad Jennings,Emma Slater,percent,0.03289238205623521,A,3,5,0.1301115241635687,0.1630039062198039,3.0,0.7142857142857143
24,6,Simone Biles,Sasha Farber,percent,0.08697086705213741,A,4,3,0.1282527881040892,0.2152236551562266,2.0,0.8571428571428572
24,7,Bonner Bolton,Sharna Burgess,percent,0.05381951370282881,B,7,7,0.1225296442687747,0.0687101305659459,5.0,0.33333333333333337
24,7,David Ross,Lindsay Arnold,percent,0.009204821686833176,A,6,6,0.1264822134387351,0.1356870351255683,4.0,0.5
24,7,Nancy Kerrigan,Artem Chigvintsev,percent,0.1312961782216399,B,4,4,0.1422924901185771,0.0109963118969372,6.0,0.16666666666666663
24,7,Nick Viall,Peta Murgatroyd,percent,0.1343873517786561,B,5,5,0.1343873517786561,0.0,7.0,0.0
24,7,Normani,Valentin Chmerkovskiy,percent,0.1263256192698115,A,1,1,0.1660079051383399,0.2923335244081514,1.0,1.0
24,7,Rashad Jennings,Emma Slater,percent,0.0788723348999539,A,2,3,0.1541501976284585,0.2330225325284124,3.0,0.6666666666666667
24,7,Simone Biles,Sasha Farber,percent,0.10510026784652599,A,2,2,0.1541501976284585,0.2592504654749845,2.0,0.8333333333333334
24,8,Bonner Bolton,Sharna Burgess,percent,0.166189111747851,B,5,5,0.166189111747851,0.0,5.0,0.0
24,8,David Ross,Lindsay Arnold,percent,0.017967604152010985,B,4,2,0.1862464183381088,0.1682788141860978,4.0,0.25
24,8,Normani,Valentin Chmerkovskiy,percent,0.11879644404083681,A,1,1,0.2263610315186246,0.3451574755594614,1.0,1.0
24,8,Rashad Jennings,Emma Slater,percent,0.05097686201846488,A,2,3,0.2148997134670487,0.2658765754855136,2.0,0.75
24,8,Simone Biles,Sasha Farber,percent,0.014383409840560385,A,3,4,0.2063037249283667,0.2206871347689271,3.0,0.5
24,9,David Ross,Lindsay Arnold,percent,0.030122885020970436,A,4,3,0.231023102310231,0.2611459873312014,3.0,0.33333333333333337
24,9,Normani,Valentin Chmerkovskiy,percent,0.13620770697872908,A,3,4,0.2508250825082508,0.3870327894869799,1.0,1.0
24,9,Rashad Jennings,Emma Slater,percent,0.09769581064056448,A,2,2,0.2541254125412541,0.3518212231818186,2.0,0.6666666666666667
24,9,Simone Biles,Sasha Farber,percent,0.264026402640264,B,1,1,0.264026402640264,0.0,4.0,0.0
25,2,Barbara Corcoran,Keo Motsepe,percent,0.0621572212065813,B,13,13,0.0621572212065813,0.0,13.0,0.0
25,2,Debbie Gibson,Alan Bersten,percent,0.0517654823592711,B,7,7,0.0749542961608775,0.0231888138016064,12.0,0.08333333333333337
25,2,Derek Fisher,Sharna Burgess,percent,0.010210458588058906,B,11,12,0.0694698354661791,0.0592593768781202,11.0,0.16666666666666663
25,2,Drew Scott,Emma Slater,percent,0.00591893835233219,B,7,8,0.0749542961608775,0.0690353578085453,9.0,0.33333333333333337
25,2,Frankie Muniz,Witney Carson,percent,0.023005499823917502,A,1,2,0.0877513711151736,0.1107568709390911,2.0,0.9166666666666666
25,2,Jordan Fisher,Lindsay Arnold,percent,0.023843866395195493,A,1,1,0.0877513711151736,0.1115952375103691,1.0,1.0
25,2,Lindsey Stirling,Mark Ballas,percent,0.01985955143448609,A,4,4,0.0822669104204753,0.1021264618549614,4.0,0.75
25,2,Nick Lachey,Peta Murgatroyd,percent,0.004351885216779497,A,11,11,0.0694698354661791,0.0738217206829586,10.0,0.25
25,2,Nikki Bella,Artem Chigvintsev,percent,0.006022236968097797,A,9,10,0.0712979890310786,0.0773202259991764,8.0,0.41666666666666663
25,2,Sasha Pieterse,Gleb Savchenko,percent,0.012873126663755896,A,4,5,0.0822669104204753,0.0951400370842312,5.0,0.6666666666666667
25,2,Terrell Owens,Cheryl Burke,percent,0.008652255819218496,A,9,9,0.0712979890310786,0.0799502448502971,7.0,0.5
25,2,Vanessa Lachey,Maksim Chmerkoskiy,percent,0.016716365902660596,A,3,3,0.0859232175502742,0.1026395834529348,3.0,0.8333333333333334
25,2,Victoria Arlen,Valentin Chmerkovskiy,percent,0.014727312282132296,A,6,6,0.0804387568555758,0.0951660691377081,6.0,0.5833333333333333
25,4,Derek Fisher,Sharna Burgess,percent,0.084870848708487,B,10,10,0.084870848708487,0.0,11.0,0.0
25,4,Drew Scott,Emma Slater,percent,0.00023350396546259478,B,4,8,0.088560885608856,0.0883273816433934,9.0,0.19999999999999996
25,4,Frankie Muniz,Witney Carson,percent,0.008583020202747801,A,4,3,0.088560885608856,0.0971439058116038,7.0,0.4
25,4,Jordan Fisher,Lindsay Arnold,percent,0.0196084145935303,A,1,1,0.1070110701107011,0.1266194847042314,1.0,1.0
25,4,Lindsey Stirling,Mark Ballas,percent,0.0201150110878823,A,3,9,0.0959409594095941,0.1160559704974764,3.0,0.8
25,4,Nick Lachey,Peta Murgatroyd,percent,0.030101337805424795,B,11,11,0.081180811808118,0.0510794740026932,10.0,0.09999999999999998
25,4,Nikki Bella,Artem Chigvintsev,percent,0.009443018916929294,A,4,7,0.088560885608856,0.0980039045257853,6.0,0.5
25,4,Sasha Pieterse,Gleb Savchenko,percent,0.005436848336473302,A,4,6,0.088560885608856,0.0939977339453293,8.0,0.30000000000000004
25,4,Terrell Owens,Cheryl Burke,percent,0.011998629289412699,A,4,5,0.088560885608856,0.1005595148982687,5.0,0.6
25,4,Vanessa Lachey,Maksim Chmerkoskiy,percent,0.016551137185078696,A,4,4,0.088560885608856,0.1051120227939347,4.0,0.7
25,4,Victoria Arlen,Valentin Chmerkovskiy,percent,0.023469610867320204,A,2,2,0.0996309963099631,0.1231006071772833,2.0,0.9
25,5,Drew Scott,Emma Slater,percent,0.011865688702572208,A,6,6,0.0957854406130268,0.107651129315599,7.0,0.33333333333333337
25,5,Frankie Muniz,Witney Carson,percent,0.033059195894193205,A,2,2,0.1111111111111111,0.1441703070053043,2.0,0.8888888888888888
25,5,Jordan Fisher,Lindsay Arnold,percent,0.037845720555750806,A,1,1,0.1149425287356321,0.1527882492913829,1.0,1.0
25,5,Lindsey Stirling,Mark Ballas,percent,0.01888299814330341,A,3,4,0.10727969348659,0.1261626916298934,3.0,0.7777777777777778
25,5,Nick Lachey,Peta Murgatroyd,percent,0.023967749162016105,B,10,10,0.0842911877394636,0.0603234385774475,9.0,0.11111111111111116
25,5,Nikki Bella,Artem Chigvintsev,percent,0.0025047161913649,A,4,5,0.1034482758620689,0.1059529920534338,6.0,0.4444444444444444
25,5,Sasha Pieterse,Gleb Savchenko,percent,0.0919540229885057,B,8,8,0.0919540229885057,0.0,10.0,0.0
25,5,Terrell Owens,Cheryl Burke,percent,0.0183230982651571,A,6,7,0.0957854406130268,0.1141085388781839,5.0,0.5555555555555556
25,5,Vanessa Lachey,Maksim Chmerkoskiy,percent,0.032707522893072605,B,8,9,0.0919540229885057,0.0592465000954331,8.0,0.2222222222222222
25,5,Victoria Arlen,Valentin Chmerkovskiy,percent,0.026147877291253008,A,4,3,0.1034482758620689,0.1295961531533219,4.0,0.6666666666666667
25,6,Drew Scott,Emma Slater,percent,0.04772492298272289,B,8,8,0.0980392156862745,0.0503142927035516,8.0,0.125
25,6,Frankie Muniz,Witney Carson,percent,0.019195091195233396,A,6,7,0.1013071895424836,0.120502280737717,7.0,0.25
25,6,Jordan Fisher,Lindsay Arnold,percent,0.02182668432020099,A,2,1,0.1274509803921568,0.1492776647123578,2.0,0.875
25,6,Lindsey Stirling,Mark Ballas,percent,0.028379188186363896,A,1,2,0.130718954248366,0.1590981424347299,1.0,1.0
25,6,Nick Lachey,Peta Murgatroyd,percent,0.0849673202614379,B,9,9,0.0849673202614379,0.0,9.0,0.0
25,6,Nikki Bella,Artem Chigvintsev,percent,0.009305669555961502,A,4,5,0.1176470588235294,0.1269527283794909,5.0,0.5
25,6,Terrell Owens,Cheryl Burke,percent,0.019120556730149396,A,3,3,0.1209150326797385,0.1400355894098879,3.0,0.75
25,6,Vanessa Lachey,Maksim Chmerkoskiy,percent,0.014720178119775315,A,4,4,0.1176470588235294,0.1323672369433047,4.0,0.625
25,6,Victoria Arlen,Valentin Chmerkovskiy,percent,0.020144875136476198,A,6,6,0.1013071895424836,0.1214520646789598,6.0,0.375
25,7,Drew Scott,Emma Slater,percent,0.015973068758858594,A,2,3,0.1325581395348837,0.1485312082937423,4.0,0.5714285714285714
25,7,Frankie Muniz,Witney Carson,percent,0.0457566871099199,A,1,1,0.1395348837209302,0.1852915708308501,2.0,0.8571428571428572
25,7,Jordan Fisher,Lindsay Arnold,percent,0.03422364388500029,A,4,5,0.1255813953488372,0.1598050392338375,3.0,0.7142857142857143
